ID1,ID2,Dist,Ch1,M1,Ch2,M2
N1P01,N2P16,0,N1,1,N2,16
N1P02,N2P16,0,N1,2,N2,16
N1P03,N2P16,0,N1,3,N2,16
N1P04,N2P16,0,N1,4,N2,16
N1P05,N2P16,0,N1,5,N2,16
N1P06,N2P16,0,N1,6,N2,16
N1P07,N2P16,0,N1,7,N2,16
N1P08,N2P16,0,N1,8,N2,16
N1P09,N2P16,0,N1,9,N2,16
N1P10,N2P16,0,N1,10,N2,16
N1P11,N2P16,0,N1,11,N2,16
N1P12,N2P16,0,N1,12,N2,16
N1P13,N2P16,0,N1,13,N2,16
N1P14,N2P16,0,N1,14,N2,16
N1P15,N2P16,0,N1,15,N2,16
N1P16,N2P16,0,N1,16,N2,16
N1P17,N2P16,0,N1,17,N2,16
N1P18,N2P16,0,N1,18,N2,16
N1P19,N2P16,0,N1,19,N2,16
N1P20,N2P16,0,N1,20,N2,16
N1P21,N2P16,0,N1,21,N2,16
N1P22,N2P16,0,N1,22,N2,16
N2P01,N2P16,0,N2,1,N2,16
N2P02,N2P16,0,N2,2,N2,16
N2P03,N2P16,0,N2,3,N2,16
N2P04,N2P16,0,N2,4,N2,16
N2P06,N2P16,0,N2,6,N2,16
N2P07,N2P16,0,N2,7,N2,16
N2P08,N2P16,0,N2,8,N2,16
N2P10,N2P16,0,N2,10,N2,16
N2P11,N2P16,0,N2,11,N2,16
N2P12,N2P16,1,N2,12,N2,16
N2P13,N2P16,0,N2,13,N2,16
N2P14,N2P16,0,N2,14,N2,16
N2P15,N2P16,0,N2,15,N2,16
ICC180,N2P17,0,ICC180,0,N2,17
N1P01,N2P17,0,N1,1,N2,17
N1P02,N2P17,0,N1,2,N2,17
N1P03,N2P17,0,N1,3,N2,17
N1P04,N2P17,0,N1,4,N2,17
N1P05,N2P17,0,N1,5,N2,17
N1P06,N2P17,0,N1,6,N2,17
N1P07,N2P17,0,N1,7,N2,17
N1P08,N2P17,0,N1,8,N2,17
N1P09,N2P17,0,N1,9,N2,17
N1P10,N2P17,0,N1,10,N2,17
N1P11,N2P17,0,N1,11,N2,17
N1P12,N2P17,0,N1,12,N2,17
N1P13,N2P17,0,N1,13,N2,17
N1P14,N2P17,0,N1,14,N2,17
N1P15,N2P17,0,N1,15,N2,17
N1P16,N2P17,0,N1,16,N2,17
N1P17,N2P17,0,N1,17,N2,17
N1P18,N2P17,0,N1,18,N2,17
N1P19,N2P17,0,N1,19,N2,17
N1P20,N2P17,0,N1,20,N2,17
N1P21,N2P17,0,N1,21,N2,17
N1P22,N2P17,0,N1,22,N2,17
N2P01,N2P17,0,N2,1,N2,17
N2P02,N2P17,0,N2,2,N2,17
N2P03,N2P17,0,N2,3,N2,17
N2P04,N2P17,0,N2,4,N2,17
N2P06,N2P17,0,N2,6,N2,17
N2P07,N2P17,0,N2,7,N2,17
N2P08,N2P17,0,N2,8,N2,17
N2P10,N2P17,0,N2,10,N2,17
N2P11,N2P17,0,N2,11,N2,17
N2P12,N2P17,1,N2,12,N2,17
N2P13,N2P17,0,N2,13,N2,17
N2P14,N2P17,0,N2,14,N2,17
N2P15,N2P17,0,N2,15,N2,17
N2P16,N2P17,0,N2,16,N2,17
ICC180,N2P18,0,ICC180,0,N2,18
N1P01,N2P18,0,N1,1,N2,18
N1P02,N2P18,0,N1,2,N2,18
N1P03,N2P18,0,N1,3,N2,18
N1P04,N2P18,0,N1,4,N2,18
N1P05,N2P18,0,N1,5,N2,18
N1P06,N2P18,0,N1,6,N2,18
N1P07,N2P18,0,N1,7,N2,18
N1P08,N2P18,0,N1,8,N2,18
N1P09,N2P18,0,N1,9,N2,18
N1P10,N2P18,0,N1,10,N2,18
N1P11,N2P18,0,N1,11,N2,18
N1P12,N2P18,0,N1,12,N2,18
N1P13,N2P18,0,N1,13,N2,18
N1P14,N2P18,0,N1,14,N2,18
N1P15,N2P18,0,N1,15,N2,18
N1P16,N2P18,0,N1,16,N2,18
N1P17,N2P18,0,N1,17,N2,18
N1P18,N2P18,0,N1,18,N2,18
N1P19,N2P18,0,N1,19,N2,18
N1P20,N2P18,0,N1,20,N2,18
N1P21,N2P18,0,N1,21,N2,18
N1P22,N2P18,0,N1,22,N2,18
N2P01,N2P18,0,N2,1,N2,18
N2P02,N2P18,0,N2,2,N2,18
N2P03,N2P18,0,N2,3,N2,18
N2P04,N2P18,0,N2,4,N2,18
N2P06,N2P18,0,N2,6,N2,18
N2P07,N2P18,0,N2,7,N2,18
N2P08,N2P18,0,N2,8,N2,18
N2P10,N2P18,0,N2,10,N2,18
N2P11,N2P18,0,N2,11,N2,18
N2P12,N2P18,1,N2,12,N2,18
N2P13,N2P18,0,N2,13,N2,18
N2P14,N2P18,0,N2,14,N2,18
N2P15,N2P18,0,N2,15,N2,18
N2P16,N2P18,0,N2,16,N2,18
N2P17,N2P18,0,N2,17,N2,18
ICC180,N2P19,0,ICC180,0,N2,19
N1P01,N2P19,0,N1,1,N2,19
N1P02,N2P19,0,N1,2,N2,19
N1P03,N2P19,0,N1,3,N2,19
N1P04,N2P19,0,N1,4,N2,19
N1P05,N2P19,0,N1,5,N2,19
N1P06,N2P19,0,N1,6,N2,19
N1P07,N2P19,0,N1,7,N2,19
N1P08,N2P19,0,N1,8,N2,19
N1P09,N2P19,0,N1,9,N2,19
N1P10,N2P19,0,N1,10,N2,19
N1P11,N2P19,0,N1,11,N2,19
N1P12,N2P19,0,N1,12,N2,19
N1P13,N2P19,0,N1,13,N2,19
N1P14,N2P19,0,N1,14,N2,19
N1P15,N2P19,0,N1,15,N2,19
N1P16,N2P19,0,N1,16,N2,19
N1P17,N2P19,0,N1,17,N2,19
N1P18,N2P19,0,N1,18,N2,19
N1P19,N2P19,0,N1,19,N2,19
N1P20,N2P19,0,N1,20,N2,19
N1P21,N2P19,0,N1,21,N2,19
N1P22,N2P19,0,N1,22,N2,19
N2P01,N2P19,0,N2,1,N2,19
N2P02,N2P19,0,N2,2,N2,19
N2P03,N2P19,0,N2,3,N2,19
N2P04,N2P19,0,N2,4,N2,19
N2P06,N2P19,0,N2,6,N2,19
N2P07,N2P19,0,N2,7,N2,19
N2P08,N2P19,0,N2,8,N2,19
N2P10,N2P19,0,N2,10,N2,19
N2P11,N2P19,0,N2,11,N2,19
N2P12,N2P19,1,N2,12,N2,19
N2P13,N2P19,0,N2,13,N2,19
N2P14,N2P19,0,N2,14,N2,19
N2P15,N2P19,0,N2,15,N2,19
N2P16,N2P19,0,N2,16,N2,19
N2P17,N2P19,0,N2,17,N2,19
N2P18,N2P19,0,N2,18,N2,19
ICC180,N2P20,0,ICC180,0,N2,20
N1P01,N2P20,0,N1,1,N2,20
N1P02,N2P20,0,N1,2,N2,20
N1P03,N2P20,0,N1,3,N2,20
N1P04,N2P20,0,N1,4,N2,20
N1P05,N2P20,0,N1,5,N2,20
N1P06,N2P20,0,N1,6,N2,20
N1P07,N2P20,0,N1,7,N2,20
N1P08,N2P20,0,N1,8,N2,20
N1P09,N2P20,0,N1,9,N2,20
N1P10,N2P20,0,N1,10,N2,20
N1P11,N2P20,0,N1,11,N2,20
N1P12,N2P20,0,N1,12,N2,20
N1P13,N2P20,0,N1,13,N2,20
N1P14,N2P20,0,N1,14,N2,20
N1P15,N2P20,0,N1,15,N2,20
N1P16,N2P20,0,N1,16,N2,20
N1P17,N2P20,0,N1,17,N2,20
N1P18,N2P20,0,N1,18,N2,20
N1P19,N2P20,0,N1,19,N2,20
N1P20,N2P20,0,N1,20,N2,20
N1P21,N2P20,0,N1,21,N2,20
N1P22,N2P20,0,N1,22,N2,20
N2P01,N2P20,0,N2,1,N2,20
N2P02,N2P20,0,N2,2,N2,20
N2P03,N2P20,0,N2,3,N2,20
N2P04,N2P20,0,N2,4,N2,20
N2P06,N2P20,0,N2,6,N2,20
N2P07,N2P20,0,N2,7,N2,20
N2P08,N2P20,0,N2,8,N2,20
N2P10,N2P20,0,N2,10,N2,20
N2P11,N2P20,0,N2,11,N2,20
N2P12,N2P20,1,N2,12,N2,20
N2P13,N2P20,0,N2,13,N2,20
N2P14,N2P20,0,N2,14,N2,20
N2P15,N2P20,0,N2,15,N2,20
N2P16,N2P20,0,N2,16,N2,20
N2P17,N2P20,0,N2,17,N2,20
N2P18,N2P20,0,N2,18,N2,20
N2P19,N2P20,0,N2,19,N2,20
ICC180,N2P21,0,ICC180,0,N2,21
N1P01,N2P21,0,N1,1,N2,21
N1P02,N2P21,0,N1,2,N2,21
N1P03,N2P21,0,N1,3,N2,21
N1P04,N2P21,0,N1,4,N2,21
N1P05,N2P21,0,N1,5,N2,21
N1P06,N2P21,0,N1,6,N2,21
N1P07,N2P21,0,N1,7,N2,21
N1P08,N2P21,0,N1,8,N2,21
N1P09,N2P21,0,N1,9,N2,21
N1P10,N2P21,0,N1,10,N2,21
N1P11,N2P21,0,N1,11,N2,21
N1P12,N2P21,0,N1,12,N2,21
N1P13,N2P21,0,N1,13,N2,21
N1P14,N2P21,0,N1,14,N2,21
N1P15,N2P21,0,N1,15,N2,21
N1P16,N2P21,0,N1,16,N2,21
N1P17,N2P21,0,N1,17,N2,21
N1P18,N2P21,0,N1,18,N2,21
N1P19,N2P21,0,N1,19,N2,21
N1P20,N2P21,0,N1,20,N2,21
N1P21,N2P21,0,N1,21,N2,21
N1P22,N2P21,0,N1,22,N2,21
N2P01,N2P21,0,N2,1,N2,21
N2P02,N2P21,0,N2,2,N2,21
N2P03,N2P21,0,N2,3,N2,21
N2P04,N2P21,0,N2,4,N2,21
N2P06,N2P21,0,N2,6,N2,21
N2P07,N2P21,0,N2,7,N2,21
N2P08,N2P21,0,N2,8,N2,21
N2P10,N2P21,0,N2,10,N2,21
N2P11,N2P21,0,N2,11,N2,21
N2P12,N2P21,1,N2,12,N2,21
N2P13,N2P21,0,N2,13,N2,21
N2P14,N2P21,0,N2,14,N2,21
N2P15,N2P21,0,N2,15,N2,21
N2P16,N2P21,0,N2,16,N2,21
N2P17,N2P21,0,N2,17,N2,21
N2P18,N2P21,0,N2,18,N2,21
N2P19,N2P21,0,N2,19,N2,21
N2P20,N2P21,0,N2,20,N2,21
ICC180,N2P22,0,ICC180,0,N2,22
N1P01,N2P22,0,N1,1,N2,22
N1P02,N2P22,0,N1,2,N2,22
N1P03,N2P22,0,N1,3,N2,22
N1P04,N2P22,0,N1,4,N2,22
N1P05,N2P22,0,N1,5,N2,22
N1P06,N2P22,0,N1,6,N2,22
N1P07,N2P22,0,N1,7,N2,22
N1P08,N2P22,0,N1,8,N2,22
N1P09,N2P22,0,N1,9,N2,22
N1P10,N2P22,0,N1,10,N2,22
N1P11,N2P22,0,N1,11,N2,22
N1P12,N2P22,0,N1,12,N2,22
N1P13,N2P22,0,N1,13,N2,22
N1P14,N2P22,0,N1,14,N2,22
N1P15,N2P22,0,N1,15,N2,22
N1P16,N2P22,0,N1,16,N2,22
N1P17,N2P22,0,N1,17,N2,22
N1P18,N2P22,0,N1,18,N2,22
N1P19,N2P22,0,N1,19,N2,22
N1P20,N2P22,0,N1,20,N2,22
N1P21,N2P22,0,N1,21,N2,22
N1P22,N2P22,0,N1,22,N2,22
N2P01,N2P22,0,N2,1,N2,22
N2P02,N2P22,0,N2,2,N2,22
N2P03,N2P22,0,N2,3,N2,22
N2P04,N2P22,0,N2,4,N2,22
N2P06,N2P22,0,N2,6,N2,22
N2P07,N2P22,0,N2,7,N2,22
N2P08,N2P22,0,N2,8,N2,22
N2P10,N2P22,0,N2,10,N2,22
N2P11,N2P22,0,N2,11,N2,22
N2P12,N2P22,1,N2,12,N2,22
N2P13,N2P22,0,N2,13,N2,22
N2P14,N2P22,0,N2,14,N2,22
N2P15,N2P22,0,N2,15,N2,22
N2P16,N2P22,0,N2,16,N2,22
N2P17,N2P22,0,N2,17,N2,22
N2P18,N2P22,0,N2,18,N2,22
N2P19,N2P22,0,N2,19,N2,22
N2P20,N2P22,0,N2,20,N2,22
N2P21,N2P22,0,N2,21,N2,22
ICC180,N3P01,0,ICC180,0,N3,1
N1P01,N3P01,0,N1,1,N3,1
N1P02,N3P01,0,N1,2,N3,1
N1P03,N3P01,0,N1,3,N3,1
N1P04,N3P01,0,N1,4,N3,1
N1P05,N3P01,0,N1,5,N3,1
N1P06,N3P01,0,N1,6,N3,1
N1P07,N3P01,0,N1,7,N3,1
N1P08,N3P01,0,N1,8,N3,1
N1P09,N3P01,0,N1,9,N3,1
N1P10,N3P01,0,N1,10,N3,1
N1P11,N3P01,0,N1,11,N3,1
N1P12,N3P01,0,N1,12,N3,1
N1P13,N3P01,0,N1,13,N3,1
N1P14,N3P01,0,N1,14,N3,1
N1P15,N3P01,0,N1,15,N3,1
N1P16,N3P01,0,N1,16,N3,1
N1P17,N3P01,0,N1,17,N3,1
N1P18,N3P01,0,N1,18,N3,1
N1P19,N3P01,0,N1,19,N3,1
N1P20,N3P01,0,N1,20,N3,1
N1P21,N3P01,0,N1,21,N3,1
N1P22,N3P01,0,N1,22,N3,1
N2P01,N3P01,0,N2,1,N3,1
N2P02,N3P01,0,N2,2,N3,1
N2P03,N3P01,0,N2,3,N3,1
N2P04,N3P01,0,N2,4,N3,1
N2P06,N3P01,0,N2,6,N3,1
N2P07,N3P01,0,N2,7,N3,1
N2P08,N3P01,0,N2,8,N3,1
N2P10,N3P01,0,N2,10,N3,1
N2P11,N3P01,0,N2,11,N3,1
N2P12,N3P01,1,N2,12,N3,1
N2P13,N3P01,0,N2,13,N3,1
N2P14,N3P01,0,N2,14,N3,1
N2P15,N3P01,0,N2,15,N3,1
N2P16,N3P01,0,N2,16,N3,1
N2P17,N3P01,0,N2,17,N3,1
N2P18,N3P01,0,N2,18,N3,1
N2P19,N3P01,0,N2,19,N3,1
N2P20,N3P01,0,N2,20,N3,1
N2P21,N3P01,0,N2,21,N3,1
N2P22,N3P01,0,N2,22,N3,1
ICC180,N3P02,0,ICC180,0,N3,2
N1P01,N3P02,0,N1,1,N3,2
N1P02,N3P02,0,N1,2,N3,2
N1P03,N3P02,0,N1,3,N3,2
N1P04,N3P02,0,N1,4,N3,2
N1P05,N3P02,0,N1,5,N3,2
N1P06,N3P02,0,N1,6,N3,2
N1P07,N3P02,0,N1,7,N3,2
N1P08,N3P02,0,N1,8,N3,2
N1P09,N3P02,0,N1,9,N3,2
N1P10,N3P02,0,N1,10,N3,2
N1P11,N3P02,0,N1,11,N3,2
N1P12,N3P02,0,N1,12,N3,2
N1P13,N3P02,0,N1,13,N3,2
N1P14,N3P02,0,N1,14,N3,2
N1P15,N3P02,0,N1,15,N3,2
N1P16,N3P02,0,N1,16,N3,2
N1P17,N3P02,0,N1,17,N3,2
N1P18,N3P02,0,N1,18,N3,2
N1P19,N3P02,0,N1,19,N3,2
N1P20,N3P02,0,N1,20,N3,2
N1P21,N3P02,0,N1,21,N3,2
N1P22,N3P02,0,N1,22,N3,2
N2P01,N3P02,0,N2,1,N3,2
N2P02,N3P02,0,N2,2,N3,2
N2P03,N3P02,0,N2,3,N3,2
N2P04,N3P02,0,N2,4,N3,2
N2P06,N3P02,0,N2,6,N3,2
N2P07,N3P02,0,N2,7,N3,2
N2P08,N3P02,0,N2,8,N3,2
N2P10,N3P02,0,N2,10,N3,2
N2P11,N3P02,0,N2,11,N3,2
N2P12,N3P02,1,N2,12,N3,2
N2P13,N3P02,0,N2,13,N3,2
N2P14,N3P02,0,N2,14,N3,2
N2P15,N3P02,0,N2,15,N3,2
N2P16,N3P02,0,N2,16,N3,2
N2P17,N3P02,0,N2,17,N3,2
N2P18,N3P02,0,N2,18,N3,2
N2P19,N3P02,0,N2,19,N3,2
N2P20,N3P02,0,N2,20,N3,2
N2P21,N3P02,0,N2,21,N3,2
N2P22,N3P02,0,N2,22,N3,2
N3P01,N3P02,0,N3,1,N3,2
ICC180,N3P03,0,ICC180,0,N3,3
N1P01,N3P03,0,N1,1,N3,3
N1P02,N3P03,0,N1,2,N3,3
N1P03,N3P03,0,N1,3,N3,3
N1P04,N3P03,0,N1,4,N3,3
N1P05,N3P03,0,N1,5,N3,3
N1P06,N3P03,0,N1,6,N3,3
N1P07,N3P03,0,N1,7,N3,3
N1P08,N3P03,0,N1,8,N3,3
N1P09,N3P03,0,N1,9,N3,3
N1P10,N3P03,0,N1,10,N3,3
N1P11,N3P03,0,N1,11,N3,3
N1P12,N3P03,0,N1,12,N3,3
N1P13,N3P03,0,N1,13,N3,3
N1P14,N3P03,0,N1,14,N3,3
N1P15,N3P03,0,N1,15,N3,3
N1P16,N3P03,0,N1,16,N3,3
N1P17,N3P03,0,N1,17,N3,3
N1P18,N3P03,0,N1,18,N3,3
N1P19,N3P03,0,N1,19,N3,3
N1P20,N3P03,0,N1,20,N3,3
N1P21,N3P03,0,N1,21,N3,3
N1P22,N3P03,0,N1,22,N3,3
N2P01,N3P03,0,N2,1,N3,3
N2P02,N3P03,0,N2,2,N3,3
N2P03,N3P03,0,N2,3,N3,3
N2P04,N3P03,0,N2,4,N3,3
N2P06,N3P03,0,N2,6,N3,3
N2P07,N3P03,0,N2,7,N3,3
N2P08,N3P03,0,N2,8,N3,3
N2P10,N3P03,0,N2,10,N3,3
N2P11,N3P03,0,N2,11,N3,3
N2P12,N3P03,1,N2,12,N3,3
N2P13,N3P03,0,N2,13,N3,3
N2P14,N3P03,0,N2,14,N3,3
N2P15,N3P03,0,N2,15,N3,3
N2P16,N3P03,0,N2,16,N3,3
N2P17,N3P03,0,N2,17,N3,3
N2P18,N3P03,0,N2,18,N3,3
N2P19,N3P03,0,N2,19,N3,3
N2P20,N3P03,0,N2,20,N3,3
N2P21,N3P03,0,N2,21,N3,3
N2P22,N3P03,0,N2,22,N3,3
N3P01,N3P03,0,N3,1,N3,3
N3P02,N3P03,0,N3,2,N3,3
ICC180,N3P04,0,ICC180,0,N3,4
N1P01,N3P04,0,N1,1,N3,4
N1P02,N3P04,0,N1,2,N3,4
N1P03,N3P04,0,N1,3,N3,4
N1P04,N3P04,0,N1,4,N3,4
N1P05,N3P04,0,N1,5,N3,4
N1P06,N3P04,0,N1,6,N3,4
N1P07,N3P04,0,N1,7,N3,4
N1P08,N3P04,0,N1,8,N3,4
N1P09,N3P04,0,N1,9,N3,4
N1P10,N3P04,0,N1,10,N3,4
N1P11,N3P04,0,N1,11,N3,4
N1P12,N3P04,0,N1,12,N3,4
N1P13,N3P04,0,N1,13,N3,4
N1P14,N3P04,0,N1,14,N3,4
N1P15,N3P04,0,N1,15,N3,4
N1P16,N3P04,0,N1,16,N3,4
N1P17,N3P04,0,N1,17,N3,4
N1P18,N3P04,0,N1,18,N3,4
N1P19,N3P04,0,N1,19,N3,4
N1P20,N3P04,0,N1,20,N3,4
N1P21,N3P04,0,N1,21,N3,4
N1P22,N3P04,0,N1,22,N3,4
N2P01,N3P04,0,N2,1,N3,4
N2P02,N3P04,0,N2,2,N3,4
N2P03,N3P04,0,N2,3,N3,4
N2P04,N3P04,0,N2,4,N3,4
N2P06,N3P04,0,N2,6,N3,4
N2P07,N3P04,0,N2,7,N3,4
N2P08,N3P04,0,N2,8,N3,4
N2P10,N3P04,0,N2,10,N3,4
N2P11,N3P04,0,N2,11,N3,4
N2P12,N3P04,1,N2,12,N3,4
N2P13,N3P04,0,N2,13,N3,4
N2P14,N3P04,0,N2,14,N3,4
N2P15,N3P04,0,N2,15,N3,4
N2P16,N3P04,0,N2,16,N3,4
N2P17,N3P04,0,N2,17,N3,4
N2P18,N3P04,0,N2,18,N3,4
N2P19,N3P04,0,N2,19,N3,4
N2P20,N3P04,0,N2,20,N3,4
N2P21,N3P04,0,N2,21,N3,4
N2P22,N3P04,0,N2,22,N3,4
N3P01,N3P04,0,N3,1,N3,4
N3P02,N3P04,0,N3,2,N3,4
N3P03,N3P04,0,N3,3,N3,4
ICC180,N3P05,0,ICC180,0,N3,5
N1P01,N3P05,0,N1,1,N3,5
N1P02,N3P05,0,N1,2,N3,5
N1P03,N3P05,0,N1,3,N3,5
N1P04,N3P05,0,N1,4,N3,5
N1P05,N3P05,0,N1,5,N3,5
N1P06,N3P05,0,N1,6,N3,5
N1P07,N3P05,0,N1,7,N3,5
N1P08,N3P05,0,N1,8,N3,5
N1P09,N3P05,0,N1,9,N3,5
N1P10,N3P05,0,N1,10,N3,5
N1P11,N3P05,0,N1,11,N3,5
N1P12,N3P05,0,N1,12,N3,5
N1P13,N3P05,0,N1,13,N3,5
N1P14,N3P05,0,N1,14,N3,5
N1P15,N3P05,0,N1,15,N3,5
N1P16,N3P05,0,N1,16,N3,5
N1P17,N3P05,0,N1,17,N3,5
N1P18,N3P05,0,N1,18,N3,5
N1P19,N3P05,0,N1,19,N3,5
N1P20,N3P05,0,N1,20,N3,5
N1P21,N3P05,0,N1,21,N3,5
N1P22,N3P05,0,N1,22,N3,5
N2P01,N3P05,0,N2,1,N3,5
N2P02,N3P05,0,N2,2,N3,5
N2P03,N3P05,0,N2,3,N3,5
N2P04,N3P05,0,N2,4,N3,5
N2P06,N3P05,0,N2,6,N3,5
N2P07,N3P05,0,N2,7,N3,5
N2P08,N3P05,0,N2,8,N3,5
N2P10,N3P05,0,N2,10,N3,5
N2P11,N3P05,0,N2,11,N3,5
N2P12,N3P05,1,N2,12,N3,5
N2P13,N3P05,0,N2,13,N3,5
N2P14,N3P05,0,N2,14,N3,5
N2P15,N3P05,0,N2,15,N3,5
N2P16,N3P05,0,N2,16,N3,5
N2P17,N3P05,0,N2,17,N3,5
N2P18,N3P05,0,N2,18,N3,5
N2P19,N3P05,0,N2,19,N3,5
N2P20,N3P05,0,N2,20,N3,5
N2P21,N3P05,0,N2,21,N3,5
N2P22,N3P05,0,N2,22,N3,5
N3P01,N3P05,0,N3,1,N3,5
N3P02,N3P05,0,N3,2,N3,5
N3P03,N3P05,0,N3,3,N3,5
N3P04,N3P05,0,N3,4,N3,5
ICC180,N3P06,0,ICC180,0,N3,6
N1P01,N3P06,0,N1,1,N3,6
N1P02,N3P06,0,N1,2,N3,6
N1P03,N3P06,0,N1,3,N3,6
N1P04,N3P06,0,N1,4,N3,6
N1P05,N3P06,0,N1,5,N3,6
N1P06,N3P06,0,N1,6,N3,6
N1P07,N3P06,0,N1,7,N3,6
N1P08,N3P06,0,N1,8,N3,6
N1P09,N3P06,0,N1,9,N3,6
N1P10,N3P06,0,N1,10,N3,6
N1P11,N3P06,0,N1,11,N3,6
N1P12,N3P06,0,N1,12,N3,6
N1P13,N3P06,0,N1,13,N3,6
N1P14,N3P06,0,N1,14,N3,6
N1P15,N3P06,0,N1,15,N3,6
N1P16,N3P06,0,N1,16,N3,6
N1P17,N3P06,0,N1,17,N3,6
N1P18,N3P06,0,N1,18,N3,6
N1P19,N3P06,0,N1,19,N3,6
N1P20,N3P06,0,N1,20,N3,6
N1P21,N3P06,0,N1,21,N3,6
N1P22,N3P06,0,N1,22,N3,6
N2P01,N3P06,0,N2,1,N3,6
N2P02,N3P06,0,N2,2,N3,6
N2P03,N3P06,0,N2,3,N3,6
N2P04,N3P06,0,N2,4,N3,6
N2P06,N3P06,0,N2,6,N3,6
N2P07,N3P06,0,N2,7,N3,6
N2P08,N3P06,0,N2,8,N3,6
N2P10,N3P06,0,N2,10,N3,6
N2P11,N3P06,0,N2,11,N3,6
N2P12,N3P06,1,N2,12,N3,6
N2P13,N3P06,0,N2,13,N3,6
N2P14,N3P06,0,N2,14,N3,6
N2P15,N3P06,0,N2,15,N3,6
N2P16,N3P06,0,N2,16,N3,6
N2P17,N3P06,0,N2,17,N3,6
N2P18,N3P06,0,N2,18,N3,6
N2P19,N3P06,0,N2,19,N3,6
N2P20,N3P06,0,N2,20,N3,6
N2P21,N3P06,0,N2,21,N3,6
N2P22,N3P06,0,N2,22,N3,6
N3P01,N3P06,0,N3,1,N3,6
N3P02,N3P06,0,N3,2,N3,6
N3P03,N3P06,0,N3,3,N3,6
N3P04,N3P06,0,N3,4,N3,6
N3P05,N3P06,0,N3,5,N3,6
ICC180,N3P07,0,ICC180,0,N3,7
N1P01,N3P07,0,N1,1,N3,7
N1P02,N3P07,0,N1,2,N3,7
N1P03,N3P07,0,N1,3,N3,7
N1P04,N3P07,0,N1,4,N3,7
N1P05,N3P07,0,N1,5,N3,7
N1P06,N3P07,0,N1,6,N3,7
N1P07,N3P07,0,N1,7,N3,7
N1P08,N3P07,0,N1,8,N3,7
N1P09,N3P07,0,N1,9,N3,7
N1P10,N3P07,0,N1,10,N3,7
N1P11,N3P07,0,N1,11,N3,7
N1P12,N3P07,0,N1,12,N3,7
N1P13,N3P07,0,N1,13,N3,7
N1P14,N3P07,0,N1,14,N3,7
N1P15,N3P07,0,N1,15,N3,7
N1P16,N3P07,0,N1,16,N3,7
N1P17,N3P07,0,N1,17,N3,7
N1P18,N3P07,0,N1,18,N3,7
N1P19,N3P07,0,N1,19,N3,7
N1P20,N3P07,0,N1,20,N3,7
N1P21,N3P07,0,N1,21,N3,7
N1P22,N3P07,0,N1,22,N3,7
N2P01,N3P07,0,N2,1,N3,7
N2P02,N3P07,0,N2,2,N3,7
N2P03,N3P07,0,N2,3,N3,7
N2P04,N3P07,0,N2,4,N3,7
N2P06,N3P07,0,N2,6,N3,7
N2P07,N3P07,0,N2,7,N3,7
N2P08,N3P07,0,N2,8,N3,7
N2P10,N3P07,0,N2,10,N3,7
N2P11,N3P07,0,N2,11,N3,7
N2P12,N3P07,1,N2,12,N3,7
N2P13,N3P07,0,N2,13,N3,7
N2P14,N3P07,0,N2,14,N3,7
N2P15,N3P07,0,N2,15,N3,7
N2P16,N3P07,0,N2,16,N3,7
N2P17,N3P07,0,N2,17,N3,7
N2P18,N3P07,0,N2,18,N3,7
N2P19,N3P07,0,N2,19,N3,7
N2P20,N3P07,0,N2,20,N3,7
N2P21,N3P07,0,N2,21,N3,7
N2P22,N3P07,0,N2,22,N3,7
N3P01,N3P07,0,N3,1,N3,7
N3P02,N3P07,0,N3,2,N3,7
N3P03,N3P07,0,N3,3,N3,7
N3P04,N3P07,0,N3,4,N3,7
N3P05,N3P07,0,N3,5,N3,7
N3P06,N3P07,0,N3,6,N3,7
ICC180,N3P08,1,ICC180,0,N3,8
N1P01,N3P08,1,N1,1,N3,8
N1P02,N3P08,1,N1,2,N3,8
N1P03,N3P08,1,N1,3,N3,8
N1P04,N3P08,1,N1,4,N3,8
N1P05,N3P08,1,N1,5,N3,8
N1P06,N3P08,1,N1,6,N3,8
N1P07,N3P08,1,N1,7,N3,8
N1P08,N3P08,1,N1,8,N3,8
N1P09,N3P08,1,N1,9,N3,8
N1P10,N3P08,1,N1,10,N3,8
N1P11,N3P08,1,N1,11,N3,8
N1P12,N3P08,1,N1,12,N3,8
N1P13,N3P08,1,N1,13,N3,8
N1P14,N3P08,1,N1,14,N3,8
N1P15,N3P08,1,N1,15,N3,8
N1P16,N3P08,1,N1,16,N3,8
N1P17,N3P08,1,N1,17,N3,8
N1P18,N3P08,1,N1,18,N3,8
N1P19,N3P08,1,N1,19,N3,8
N1P20,N3P08,1,N1,20,N3,8
N1P21,N3P08,1,N1,21,N3,8
N1P22,N3P08,1,N1,22,N3,8
N2P01,N3P08,1,N2,1,N3,8
N2P02,N3P08,1,N2,2,N3,8
N2P03,N3P08,1,N2,3,N3,8
N2P04,N3P08,1,N2,4,N3,8
N2P06,N3P08,1,N2,6,N3,8
N2P07,N3P08,1,N2,7,N3,8
N2P08,N3P08,1,N2,8,N3,8
N2P10,N3P08,1,N2,10,N3,8
N2P11,N3P08,1,N2,11,N3,8
N2P12,N3P08,2,N2,12,N3,8
N2P13,N3P08,1,N2,13,N3,8
N2P14,N3P08,1,N2,14,N3,8
N2P15,N3P08,1,N2,15,N3,8
N2P16,N3P08,1,N2,16,N3,8
N2P17,N3P08,1,N2,17,N3,8
N2P18,N3P08,1,N2,18,N3,8
